session_id,user_id,session_ts,device,channel,campaign_id,is_new_user,purchase_flag,order_id,gross_revenue,discount,net_revenue,session_to_order_minutes
S00323254,U000604,2025-07-04 07:42:34,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00273774,U001609,2025-07-04 07:42:44,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00611633,U001104,2025-07-04 07:43:55,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00513039,U001412,2025-07-04 07:44:10,mobile,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00438302,U000586,2025-07-04 07:44:16,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00564669,U000939,2025-07-04 07:45:01,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00323150,,2025-07-04 07:45:30,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00580248,U000784,2025-07-04 07:45:37,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00524530,U000974,2025-07-04 07:46:27,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00535792,U001954,2025-07-04 07:47:20,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00273796,U000486,2025-07-04 07:47:57,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00519129,,2025-07-04 07:48:22,web,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00323216,,2025-07-04 07:48:34,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00550094,U000402,2025-07-04 07:48:51,web,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00446881,U001710,2025-07-04 07:48:51,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00084438,U000056,2025-07-04 07:49:20,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00348190,,2025-07-04 07:49:57,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00224058,U000958,2025-07-04 07:50:02,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00000014,U000393,2025-07-04 07:50:07,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00438291,U001416,2025-07-04 07:50:23,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00298497,,2025-07-04 07:50:44,mobile,paid_social,C012,0,1,O00007893,868.03,120.66,835.19,18.03333333333333
S00056405,U001639,2025-07-04 07:51:42,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00580259,U000739,2025-07-04 07:51:54,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00372560,U002103,2025-07-04 07:52:21,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00535731,,2025-07-04 07:52:25,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00464279,U000337,2025-07-04 07:52:55,web,email,C022,0,0,,0.0,0.0,0.0,0.0
S00641991,U001055,2025-07-04 07:53:00,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00464273,U000838,2025-07-04 07:53:00,mobile,email,C022,0,0,,0.0,0.0,0.0,0.0
S00000129,U001633,2025-07-04 07:53:07,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00224137,U001109,2025-07-04 07:53:30,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00056395,U001323,2025-07-04 07:53:56,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00446856,U001828,2025-07-04 07:54:21,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00524558,U001811,2025-07-04 07:54:33,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00195923,,2025-07-04 07:55:12,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00298444,U000253,2025-07-04 07:55:54,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00112336,U000684,2025-07-04 07:56:19,mobile,search,C005,0,0,,0.0,0.0,0.0,0.0
S00564654,U000775,2025-07-04 07:57:27,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00642051,U002552,2025-07-04 07:58:06,,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00195941,U000025,2025-07-04 07:58:16,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00550124,U002083,2025-07-04 07:59:26,web,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00056415,U001545,2025-07-04 07:59:54,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00611631,U002560,2025-07-04 08:00:26,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00273776,U000609,2025-07-04 08:00:37,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00396355,U000839,2025-07-04 08:01:20,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00535811,U000479,2025-07-04 08:01:25,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00626900,U001934,2025-07-04 08:02:02,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00396299,U001978,2025-07-04 08:02:07,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00513025,U000150,2025-07-04 08:03:38,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00323213,U001673,2025-07-04 08:04:39,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00564617,,2025-07-04 08:04:48,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00420692,U001755,2025-07-04 08:05:14,mobile,email,C017,0,0,,0.0,0.0,0.0,0.0
S00348154,U001902,2025-07-04 08:06:17,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00446879,U000586,2025-07-04 08:06:37,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00298453,U001130,2025-07-04 08:06:49,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00372557,U001711,2025-07-04 08:07:07,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00140175,U000392,2025-07-04 08:07:19,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00000120,U000574,2025-07-04 08:07:40,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00564631,U001112,2025-07-04 08:07:47,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00056380,U001361,2025-07-04 08:08:03,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00626934,,2025-07-04 08:08:41,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00028002,U002379,2025-07-04 08:09:05,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00580230,U002284,2025-07-04 08:09:32,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00438290,U000426,2025-07-04 08:09:48,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00248735,U000203,2025-07-04 08:10:35,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00248685,U000362,2025-07-04 08:10:41,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00168041,U001744,2025-07-04 08:10:45,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00611642,U001391,2025-07-04 08:11:08,web,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00000065,U002037,2025-07-04 08:11:14,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00056449,,2025-07-04 08:12:12,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00348152,U001845,2025-07-04 08:12:40,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00580220,U002083,2025-07-04 08:12:53,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00496166,U000807,2025-07-04 08:13:05,mobile,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00524531,U002533,2025-07-04 08:13:08,web,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00564726,U001777,2025-07-04 08:14:31,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00496170,U000051,2025-07-04 08:15:42,mobile,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00446899,U002146,2025-07-04 08:16:09,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00524537,U000156,2025-07-04 08:16:26,web,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00473068,U000456,2025-07-04 08:16:56,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00429732,U001743,2025-07-04 08:16:56,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00372537,U000747,2025-07-04 08:17:00,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00084480,U000374,2025-07-04 08:17:24,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00348171,U000390,2025-07-04 08:17:26,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00535806,U001616,2025-07-04 08:17:37,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00550143,,2025-07-04 08:18:06,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00626938,U001467,2025-07-04 08:18:24,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00224098,U001818,2025-07-04 08:20:58,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00473146,U002256,2025-07-04 08:20:59,mobile,email,C023,0,1,O00012165,13205.2,1205.24,11999.96,14.066666666666666
S00564720,U000266,2025-07-04 08:21:10,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00112369,U002505,2025-07-04 08:22:11,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00524552,U000821,2025-07-04 08:23:27,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00140066,U002044,2025-07-04 08:24:49,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00429713,U001533,2025-07-04 08:25:01,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00000038,U000422,2025-07-04 08:25:05,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00056381,U000407,2025-07-04 08:25:22,mobile,search,C003,0,1,O00001677,6739.9,639.74,6100.16,11.433333333333334
S00195978,,2025-07-04 08:25:22,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00323238,U001027,2025-07-04 08:25:32,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00168027,U000573,2025-07-04 08:25:45,web,search,C007,0,1,O00005004,11687.96,1951.25,9736.71,15.433333333333334
S00372551,U001585,2025-07-04 08:26:49,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00446847,U000216,2025-07-04 08:27:05,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00626932,U002576,2025-07-04 08:27:16,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00140149,U001359,2025-07-04 08:28:26,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00140152,,2025-07-04 08:29:36,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00140099,U000718,2025-07-04 08:30:12,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00056404,U000379,2025-07-04 08:30:21,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00167993,U001475,2025-07-04 08:30:28,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00028035,U000948,2025-07-04 08:31:17,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00027934,U001088,2025-07-04 08:31:36,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00112291,,2025-07-04 08:31:39,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00396367,U002285,2025-07-04 08:31:48,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00464262,U002557,2025-07-04 08:33:49,web,email,C022,0,0,,0.0,0.0,0.0,0.0
S00167984,U001190,2025-07-04 08:34:01,mobile,search,C007,0,1,O00005001,5747.14,858.61,4888.53,2.6666666666666665
S00248720,U001430,2025-07-04 08:34:58,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00140095,U002506,2025-07-04 08:35:15,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00168037,U001742,2025-07-04 08:35:37,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00396282,,2025-07-04 08:35:47,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00429676,,2025-07-04 08:35:53,web,email,C018,0,1,O00010283,1965.64,228.62,1782.49,1.2666666666666666
S00323138,U001396,2025-07-04 08:36:22,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00372471,U001768,2025-07-04 08:37:36,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00056455,U000183,2025-07-04 08:37:44,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00140143,U000383,2025-07-04 08:38:26,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00167929,U002599,2025-07-04 08:38:40,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00056470,,2025-07-04 08:39:46,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00140040,U002562,2025-07-04 08:39:53,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00248615,U000193,2025-07-04 08:40:19,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00535766,U001679,2025-07-04 08:40:33,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00273780,,2025-07-04 08:41:16,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00519144,,2025-07-04 08:42:04,mobile,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00580234,,2025-07-04 08:42:33,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00580215,U001083,2025-07-04 08:42:39,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00273884,,2025-07-04 08:42:58,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00084352,U001834,2025-07-04 08:43:11,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00535791,U002583,2025-07-04 08:43:58,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00455387,U001597,2025-07-04 08:44:07,mobile,email,C021,0,0,,0.0,0.0,0.0,0.0
S00195948,U002253,2025-07-04 08:44:18,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00273894,,2025-07-04 08:44:30,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00372548,U000466,2025-07-04 08:45:53,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00027914,,2025-07-04 08:45:59,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00564695,U001819,2025-07-04 08:46:35,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00167937,,2025-07-04 08:46:48,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00168006,U000722,2025-07-04 08:47:00,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00641959,U000404,2025-07-04 08:47:21,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00224039,U000412,2025-07-04 08:47:29,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00348158,U001662,2025-07-04 08:47:29,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00507536,U000632,2025-07-04 08:47:54,web,referral,C028,0,0,,0.0,0.0,0.0,0.0
S00348135,U001376,2025-07-04 08:47:54,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00396310,U001171,2025-07-04 08:48:22,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00140102,U000819,2025-07-04 08:48:25,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00535701,U001305,2025-07-04 08:48:40,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00027990,U001183,2025-07-04 08:50:16,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00248609,U002249,2025-07-04 08:50:26,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00056502,U000406,2025-07-04 08:50:30,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00501711,U001445,2025-07-04 08:50:36,web,referral,C027,0,0,,0.0,0.0,0.0,0.0
S00348184,U001480,2025-07-04 08:50:51,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00535717,U002482,2025-07-04 08:52:01,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00167970,U001088,2025-07-04 08:52:16,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00550147,U002575,2025-07-04 08:52:22,,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00000026,U000551,2025-07-04 08:52:39,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00195861,,2025-07-04 08:53:12,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00396293,U000042,2025-07-04 08:53:23,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00112392,U002006,2025-07-04 08:53:47,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00112390,U001409,2025-07-04 08:54:10,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00473103,U000465,2025-07-04 08:55:13,mobile,email,C023,0,0,,0.0,0.0,0.0,0.0
S00464285,U001523,2025-07-04 08:55:23,mobile,email,C022,0,0,,0.0,0.0,0.0,0.0
S00195859,,2025-07-04 08:56:02,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00519134,U000424,2025-07-04 08:56:14,mobile,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00446849,U000709,2025-07-04 08:56:57,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00027937,U000310,2025-07-04 08:57:14,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00323256,U000347,2025-07-04 08:57:17,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00027940,U001127,2025-07-04 08:57:39,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00056370,U002016,2025-07-04 08:57:39,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00248603,U001562,2025-07-04 08:58:10,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00298532,U001393,2025-07-04 08:58:17,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00167986,U000241,2025-07-04 08:58:36,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00168062,U001833,2025-07-04 08:58:50,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00372470,U000133,2025-07-04 08:58:57,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00195965,U000768,2025-07-04 08:59:41,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00372518,U000143,2025-07-04 08:59:52,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00642029,U001170,2025-07-04 09:01:20,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00224116,U002147,2025-07-04 09:01:39,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00429743,U001539,2025-07-04 09:01:53,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00298483,U002355,2025-07-04 09:02:19,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00626917,U002526,2025-07-04 09:02:29,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00626905,U000372,2025-07-04 09:02:35,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00224064,U000281,2025-07-04 09:02:59,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00473128,,2025-07-04 09:04:40,mobile,email,C023,0,1,O00012164,1000.55,139.44,937.13,1.9666666666666663
S00273812,U001614,2025-07-04 09:05:04,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00564671,U000175,2025-07-04 09:05:30,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00084465,U001125,2025-07-04 09:05:34,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00642036,U002387,2025-07-04 09:05:36,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00611627,U001486,2025-07-04 09:05:51,mobile,organic,C038,0,0,,0.0,0.0,0.0,0.0
S00580195,U000947,2025-07-04 09:06:47,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00140081,,2025-07-04 09:06:59,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00348151,U000819,2025-07-04 09:07:07,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00248674,U001120,2025-07-04 09:08:15,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00224100,U001673,2025-07-04 09:09:18,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00372534,U000111,2025-07-04 09:10:13,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00273795,U000526,2025-07-04 09:10:23,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00195863,U001193,2025-07-04 09:10:29,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00298518,U002458,2025-07-04 09:10:40,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00056389,U000512,2025-07-04 09:10:51,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00550178,U002263,2025-07-04 09:11:09,web,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00535777,U001704,2025-07-04 09:11:10,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00028014,U002259,2025-07-04 09:11:12,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00580197,U000819,2025-07-04 09:11:58,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00420709,U000753,2025-07-04 09:12:50,web,email,C017,0,0,,0.0,0.0,0.0,0.0
S00084382,U002040,2025-07-04 09:13:16,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00420698,U001411,2025-07-04 09:13:29,web,email,C017,0,0,,0.0,0.0,0.0,0.0
S00550170,,2025-07-04 09:13:30,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00429678,U000325,2025-07-04 09:14:05,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00429727,U001271,2025-07-04 09:14:55,mobile,email,C018,0,1,O00010288,12735.78,1366.29,11369.49,16.2
S00323212,U001060,2025-07-04 09:15:09,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00248676,U000294,2025-07-04 09:15:56,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00112354,,2025-07-04 09:16:54,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00438266,U000980,2025-07-04 09:17:07,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00298451,U000189,2025-07-04 09:17:50,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00550086,U001551,2025-07-04 09:17:53,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00056436,U001269,2025-07-04 09:18:10,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00056472,U002009,2025-07-04 09:18:33,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00112374,U000482,2025-07-04 09:19:25,,search,C005,0,0,,0.0,0.0,0.0,0.0
S00564672,U002210,2025-07-04 09:19:55,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00372568,U000474,2025-07-04 09:19:57,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00195904,U001518,2025-07-04 09:20:15,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00519142,U002076,2025-07-04 09:20:22,web,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00420705,U000217,2025-07-04 09:21:24,web,email,C017,0,0,,0.0,0.0,0.0,0.0
S00348157,U000867,2025-07-04 09:21:34,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00323265,U001059,2025-07-04 09:22:18,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00028015,U000337,2025-07-04 09:22:26,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00112343,U002260,2025-07-04 09:22:45,mobile,search,C005,0,0,,0.0,0.0,0.0,0.0
S00323194,U001762,2025-07-04 09:22:58,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00580289,U001667,2025-07-04 09:23:01,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00550141,,2025-07-04 09:24:38,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00112398,U001333,2025-07-04 09:24:55,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00000035,U000384,2025-07-04 09:24:55,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00168002,U000545,2025-07-04 09:25:01,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00084444,U002461,2025-07-04 09:25:40,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00027944,U001671,2025-07-04 09:26:22,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00323193,U002077,2025-07-04 09:28:46,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00248715,U001671,2025-07-04 09:29:02,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00273871,U000911,2025-07-04 09:29:31,mobile,paid_social,C011,0,1,O00007497,2860.68,437.64,2423.04,6.766666666666667
S00535732,U001960,2025-07-04 09:29:44,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00473143,U000237,2025-07-04 09:30:05,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00550171,U000134,2025-07-04 09:31:07,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00168009,U002111,2025-07-04 09:31:23,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00168029,U001342,2025-07-04 09:31:25,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00372505,U001000,2025-07-04 09:31:26,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00535723,U001832,2025-07-04 09:31:39,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00056471,,2025-07-04 09:32:11,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00168004,U001550,2025-07-04 09:32:18,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00273793,U002327,2025-07-04 09:32:32,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00224074,U001653,2025-07-04 09:33:51,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00298488,U002282,2025-07-04 09:34:42,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00056403,U002529,2025-07-04 09:35:55,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00084418,U001635,2025-07-04 09:36:26,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00248670,U001261,2025-07-04 09:36:51,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00027922,U001611,2025-07-04 09:36:54,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00396359,,2025-07-04 09:37:45,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00248737,,2025-07-04 09:38:02,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00642024,U001974,2025-07-04 09:38:07,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00323197,U000342,2025-07-04 09:39:08,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00429664,,2025-07-04 09:39:36,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00641970,U000029,2025-07-04 09:39:46,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00323172,U001513,2025-07-04 09:40:08,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00056408,U001375,2025-07-04 09:40:08,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00084437,,2025-07-04 09:40:44,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00641948,U000481,2025-07-04 09:41:02,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00642016,,2025-07-04 09:42:57,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00535812,U002596,2025-07-04 09:43:03,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
